id,data,nome,valor,tipo
576,2023-08-02,Maria Santos,50.00,credito
577,2023-08-03,Carlos Oliveira,200.12,debito
578,2023-08-04,Ana Souza,75.00,credito
579,2023-08-05,Fernanda Almeida,120.00,debito
580,2023-08-06,Ricardo Lima,65.00,credito
581,2023-08-07,Isabela Ferreira,83.40,debito
582,2023-08-01,João Silva,150.23,debito
583,2023-08-02,Maria Santos,50.00,credito
584,2023-08-03,Carlos Oliveira,200.12,debito
585,2023-08-04,Ana Souza,75.00,credito
586,2023-08-05,Fernanda Almeida,120.00,debito
587,2023-08-06,Ricardo Lima,65.00,credito
588,2023-08-07,Isabela Ferreira,83.40,debito
589,2023-08-01,João Silva,150.23,debito
590,2023-08-02,Maria Santos,50.00,credito
591,2023-08-03,Carlos Oliveira,200.12,debito
592,2023-08-04,Ana Souza,75.00,credito
593,2023-08-05,Fernanda Almeida,120.00,debito
594,2023-08-06,Ricardo Lima,65.00,credito
595,2023-08-07,Isabela Ferreira,83.40,debito
596,2023-08-01,João Silva,150.23,debito
597,2023-08-02,Maria Santos,50.00,credito
598,2023-08-03,Carlos Oliveira,200.12,debito
599,2023-08-04,Ana Souza,75.00,credito
600,2023-08-05,Fernanda Almeida,120.00,debito
601,2023-08-06,Ricardo Lima,65.00,credito
602,2023-08-07,Isabela Ferreira,83.40,debito
603,2023-08-01,João Silva,150.23,debito
604,2023-08-02,Maria Santos,50.00,credito
605,2023-08-03,Carlos Oliveira,200.12,debito
606,2023-08-04,Ana Souza,75.00,credito
607,2023-08-05,Fernanda Almeida,120.00,debito
608,2023-08-06,Ricardo Lima,65.00,credito
609,2023-08-07,Isabela Ferreira,83.40,debito
610,2023-08-01,João Silva,150.23,debito
611,2023-08-02,Maria Santos,50.00,credito
612,2023-08-03,Carlos Oliveira,200.12,debito
613,2023-08-04,Ana Souza,75.00,credito
614,2023-08-05,Fernanda Almeida,120.00,debito
615,2023-08-06,Ricardo Lima,65.00,credito
616,2023-08-07,Isabela Ferreira,83.40,debito
617,2023-08-01,João Silva,150.23,debito
618,2023-08-02,Maria Santos,50.00,credito
619,2023-08-03,Carlos Oliveira,200.12,debito
620,2023-08-04,Ana Souza,75.00,credito
621,2023-08-05,Fernanda Almeida,120.00,debito
622,2023-08-06,Ricardo Lima,65.00,credito
623,2023-08-07,Isabela Ferreira,83.40,debito
624,2023-08-01,João Silva,150.23,debito
625,2023-08-02,Maria Santos,50.00,credito
626,2023-08-03,Carlos Oliveira,200.12,debito
627,2023-08-04,Ana Souza,75.00,credito
628,2023-08-05,Fernanda Almeida,120.00,debito
629,2023-08-06,Ricardo Lima,65.00,credito
630,2023-08-07,Isabela Ferreira,83.40,debito
631,2023-08-01,João Silva,150.23,debito
632,2023-08-02,Maria Santos,50.00,credito
633,2023-08-03,Carlos Oliveira,200.12,debito
634,2023-08-04,Ana Souza,75.00,credito
635,2023-08-05,Fernanda Almeida,120.00,debito
636,2023-08-06,Ricardo Lima,65.00,credito
637,2023-08-07,Isabela Ferreira,83.40,debito
638,2023-08-01,João Silva,150.23,debito
639,2023-08-02,Maria Santos,50.00,credito
640,2023-08-03,Carlos Oliveira,200.12,debito
641,2023-08-04,Ana Souza,75.00,credito
642,2023-08-05,Fernanda Almeida,120.00,debito
643,2023-08-06,Ricardo Lima,65.00,credito
644,2023-08-07,Isabela Ferreira,83.40,debito
645,2023-08-01,João Silva,150.23,debito
646,2023-08-02,Maria Santos,50.00,credito
647,2023-08-03,Carlos Oliveira,200.12,debito
648,2023-08-04,Ana Souza,75.00,credito
649,2023-08-05,Fernanda Almeida,120.00,debito
650,2023-08-06,Ricardo Lima,65.00,credito
651,2023-08-07,Isabela Ferreira,83.40,debito
652,2023-08-01,João Silva,150.23,debito
653,2023-08-02,Maria Santos,50.00,credito
654,2023-08-03,Carlos Oliveira,200.12,debito
655,2023-08-04,Ana Souza,75.00,credito
656,2023-08-05,Fernanda Almeida,120.00,debito
657,2023-08-06,Ricardo Lima,65.00,credito
658,2023-08-07,Isabela Ferreira,83.40,debito
659,2023-08-01,João Silva,150.23,debito
660,2023-08-02,Maria Santos,50.00,credito
661,2023-08-03,Carlos Oliveira,200.12,debito
662,2023-08-04,Ana Souza,75.00,credito
663,2023-08-05,Fernanda Almeida,120.00,debito
664,2023-08-06,Ricardo Lima,65.00,credito
665,2023-08-07,Isabela Ferreira,83.40,debito
666,2023-08-01,João Silva,150.23,debito
667,2023-08-02,Maria Santos,50.00,credito
668,2023-08-03,Carlos Oliveira,200.12,debito
669,2023-08-04,Ana Souza,75.00,credito
670,2023-08-05,Fernanda Almeida,120.00,debito
671,2023-08-06,Ricardo Lima,65.00,credito
672,2023-08-07,Isabela Ferreira,83.40,debito
673,2023-08-01,João Silva,150.23,debito
674,2023-08-02,Maria Santos,50.00,credito
675,2023-08-03,Carlos Oliveira,200.12,debito
676,2023-08-04,Ana Souza,75.00,credito
677,2023-08-05,Fernanda Almeida,120.00,debito
678,2023-08-06,Ricardo Lima,65.00,credito
679,2023-08-07,Isabela Ferreira,83.40,debito
680,2023-08-01,João Silva,150.23,debito
681,2023-08-02,Maria Santos,50.00,credito
682,2023-08-03,Carlos Oliveira,200.12,debito
683,2023-08-04,Ana Souza,75.00,credito
684,2023-08-05,Fernanda Almeida,120.00,debito
685,2023-08-06,Ricardo Lima,65.00,credito
686,2023-08-07,Isabela Ferreira,83.40,debito
687,2023-08-01,João Silva,150.23,debito
688,2023-08-02,Maria Santos,50.00,credito
689,2023-08-03,Carlos Oliveira,200.12,debito
690,2023-08-04,Ana Souza,75.00,credito
691,2023-08-05,Fernanda Almeida,120.00,debito
692,2023-08-06,Ricardo Lima,65.00,credito
693,2023-08-07,Isabela Ferreira,83.40,debito
694,2023-08-01,João Silva,150.23,debito
695,2023-08-02,Maria Santos,50.00,credito
696,2023-08-03,Carlos Oliveira,200.12,debito
697,2023-08-04,Ana Souza,75.00,credito
698,2023-08-05,Fernanda Almeida,120.00,debito
699,2023-08-06,Ricardo Lima,65.00,credito
700,2023-08-07,Isabela Ferreira,83.40,debito
701,2023-08-01,João Silva,150.23,debito
702,2023-08-02,Maria Santos,50.00,credito
703,2023-08-03,Carlos Oliveira,200.12,debito
704,2023-08-04,Ana Souza,75.00,credito
705,2023-08-05,Fernanda Almeida,120.00,debito
706,2023-08-06,Ricardo Lima,65.00,credito
707,2023-08-07,Isabela Ferreira,83.40,debito
708,2023-08-01,João Silva,150.23,debito
709,2023-08-02,Maria Santos,50.00,credito
710,2023-08-03,Carlos Oliveira,200.12,debito
711,2023-08-04,Ana Souza,75.00,credito
712,2023-08-05,Fernanda Almeida,120.00,debito
713,2023-08-06,Ricardo Lima,65.00,credito
714,2023-08-07,Isabela Ferreira,83.40,debito
715,2023-08-01,João Silva,150.23,debito
716,2023-08-02,Maria Santos,50.00,credito
717,2023-08-03,Carlos Oliveira,200.12,debito
718,2023-08-04,Ana Souza,75.00,credito
719,2023-08-05,Fernanda Almeida,120.00,debito
720,2023-08-06,Ricardo Lima,65.00,credito
721,2023-08-07,Isabela Ferreira,83.40,debito
722,2023-08-01,João Silva,150.23,debito
723,2023-08-02,Maria Santos,50.00,credito
724,2023-08-03,Carlos Oliveira,200.12,debito
725,2023-08-04,Ana Souza,75.00,credito
726,2023-08-05,Fernanda Almeida,120.00,debito
727,2023-08-06,Ricardo Lima,65.00,credito
728,2023-08-07,Isabela Ferreira,83.40,debito
729,2023-08-01,João Silva,150.23,debito
730,2023-08-02,Maria Santos,50.00,credito
731,2023-08-03,Carlos Oliveira,200.12,debito
732,2023-08-04,Ana Souza,75.00,credito
733,2023-08-05,Fernanda Almeida,120.00,debito
734,2023-08-06,Ricardo Lima,65.00,credito
735,2023-08-07,Isabela Ferreira,83.40,debito
736,2023-08-01,João Silva,150.23,debito
737,2023-08-02,Maria Santos,50.00,credito
738,2023-08-03,Carlos Oliveira,200.12,debito
739,2023-08-04,Ana Souza,75.00,credito
740,2023-08-05,Fernanda Almeida,120.00,debito
741,2023-08-06,Ricardo Lima,65.00,credito
742,2023-08-07,Isabela Ferreira,83.40,debito
743,2023-08-01,João Silva,150.23,debito
744,2023-08-02,Maria Santos,50.00,credito
745,2023-08-03,Carlos Oliveira,200.12,debito
746,2023-08-04,Ana Souza,75.00,credito
747,2023-08-05,Fernanda Almeida,120.00,debito
748,2023-08-06,Ricardo Lima,65.00,credito
749,2023-08-07,Isabela Ferreira,83.40,debito
750,2023-08-01,João Silva,150.23,debito
751,2023-08-02,Maria Santos,50.00,credito
752,2023-08-03,Carlos Oliveira,200.12,debito
753,2023-08-04,Ana Souza,75.00,credito
754,2023-08-05,Fernanda Almeida,120.00,debito
755,2023-08-06,Ricardo Lima,65.00,credito
756,2023-08-07,Isabela Ferreira,83.40,debito
757,2023-08-01,João Silva,150.23,debito
758,2023-08-02,Maria Santos,50.00,credito
759,2023-08-03,Carlos Oliveira,200.12,debito
760,2023-08-04,Ana Souza,75.00,credito
761,2023-08-05,Fernanda Almeida,120.00,debito
762,2023-08-06,Ricardo Lima,65.00,credito
763,2023-08-07,Isabela Ferreira,83.40,debito
764,2023-08-01,João Silva,150.23,debito
765,2023-08-02,Maria Santos,50.00,credito
766,2023-08-03,Carlos Oliveira,200.12,debito
767,2023-08-04,Ana Souza,75.00,credito
768,2023-08-05,Fernanda Almeida,120.00,debito
769,2023-08-06,Ricardo Lima,65.00,credito
770,2023-08-07,Isabela Ferreira,83.40,debito
771,2023-08-01,João Silva,150.23,debito
772,2023-08-02,Maria Santos,50.00,credito
773,2023-08-03,Carlos Oliveira,200.12,debito
774,2023-08-04,Ana Souza,75.00,credito
775,2023-08-05,Fernanda Almeida,120.00,debito
776,2023-08-06,Ricardo Lima,65.00,credito
777,2023-08-07,Isabela Ferreira,83.40,debito
778,2023-08-01,João Silva,150.23,debito
779,2023-08-02,Maria Santos,50.00,credito
780,2023-08-03,Carlos Oliveira,200.12,debito
781,2023-08-04,Ana Souza,75.00,credito
782,2023-08-05,Fernanda Almeida,120.00,debito
783,2023-08-06,Ricardo Lima,65.00,credito
784,2023-08-07,Isabela Ferreira,83.40,debito
785,2023-08-01,João Silva,150.23,debito
786,2023-08-02,Maria Santos,50.00,credito
787,2023-08-03,Carlos Oliveira,200.12,debito
788,2023-08-04,Ana Souza,75.00,credito
789,2023-08-05,Fernanda Almeida,120.00,debito
790,2023-08-06,Ricardo Lima,65.00,credito
791,2023-08-07,Isabela Ferreira,83.40,debito
792,2023-08-01,João Silva,150.23,debito
793,2023-08-02,Maria Santos,50.00,credito
794,2023-08-03,Carlos Oliveira,200.12,debito
795,2023-08-04,Ana Souza,75.00,credito
796,2023-08-05,Fernanda Almeida,120.00,debito
797,2023-08-06,Ricardo Lima,65.00,credito
798,2023-08-07,Isabela Ferreira,83.40,debito
799,2023-08-01,João Silva,150.23,debito
800,2023-08-02,Maria Santos,50.00,credito
801,2023-08-03,Carlos Oliveira,200.12,debito
802,2023-08-04,Ana Souza,75.00,credito
803,2023-08-05,Fernanda Almeida,120.00,debito
804,2023-08-06,Ricardo Lima,65.00,credito
805,2023-08-07,Isabela Ferreira,83.40,debito
806,2023-08-01,João Silva,150.23,debito
807,2023-08-02,Maria Santos,50.00,credito
808,2023-08-03,Carlos Oliveira,200.12,debito
809,2023-08-04,Ana Souza,75.00,credito
810,2023-08-05,Fernanda Almeida,120.00,debito
811,2023-08-06,Ricardo Lima,65.00,credito
812,2023-08-07,Isabela Ferreira,83.40,debito
813,2023-08-01,João Silva,150.23,debito
814,2023-08-02,Maria Santos,50.00,credito
815,2023-08-03,Carlos Oliveira,200.12,debito
816,2023-08-04,Ana Souza,75.00,credito
817,2023-08-05,Fernanda Almeida,120.00,debito
818,2023-08-06,Ricardo Lima,65.00,credito
819,2023-08-07,Isabela Ferreira,83.40,debito
820,2023-08-01,João Silva,150.23,debito
821,2023-08-02,Maria Santos,50.00,credito
822,2023-08-03,Carlos Oliveira,200.12,debito
823,2023-08-04,Ana Souza,75.00,credito
824,2023-08-05,Fernanda Almeida,120.00,debito
825,2023-08-06,Ricardo Lima,65.00,credito
826,2023-08-07,Isabela Ferreira,83.40,debito
827,2023-08-01,João Silva,150.23,debito
828,2023-08-02,Maria Santos,50.00,credito
829,2023-08-03,Carlos Oliveira,200.12,debito
830,2023-08-04,Ana Souza,75.00,credito
831,2023-08-05,Fernanda Almeida,120.00,debito
832,2023-08-06,Ricardo Lima,65.00,credito
833,2023-08-07,Isabela Ferreira,83.40,debito
834,2023-08-01,João Silva,150.23,debito
835,2023-08-02,Maria Santos,50.00,credito
836,2023-08-03,Carlos Oliveira,200.12,debito
837,2023-08-04,Ana Souza,75.00,credito
838,2023-08-05,Fernanda Almeida,120.00,debito
839,2023-08-06,Ricardo Lima,65.00,credito
840,2023-08-07,Isabela Ferreira,83.40,debito
841,2023-08-01,João Silva,150.23,debito
842,2023-08-02,Maria Santos,50.00,credito
843,2023-08-03,Carlos Oliveira,200.12,debito
844,2023-08-04,Ana Souza,75.00,credito
845,2023-08-05,Fernanda Almeida,120.00,debito
846,2023-08-06,Ricardo Lima,65.00,credito
847,2023-08-07,Isabela Ferreira,83.40,debito
848,2023-08-01,João Silva,150.23,debito
849,2023-08-02,Maria Santos,50.00,credito
850,2023-08-03,Carlos Oliveira,200.12,debito
851,2023-08-04,Ana Souza,75.00,credito
852,2023-08-05,Fernanda Almeida,120.00,debito
853,2023-08-06,Ricardo Lima,65.00,credito
854,2023-08-07,Isabela Ferreira,83.40,debito
855,2023-08-01,João Silva,150.23,debito
856,2023-08-02,Maria Santos,50.00,credito
857,2023-08-03,Carlos Oliveira,200.12,debito
858,2023-08-04,Ana Souza,75.00,credito
859,2023-08-05,Fernanda Almeida,120.00,debito
860,2023-08-06,Ricardo Lima,65.00,credito
861,2023-08-07,Isabela Ferreira,83.40,debito
862,2023-08-01,João Silva,150.23,debito
863,2023-08-02,Maria Santos,50.00,credito
864,2023-08-03,Carlos Oliveira,200.12,debito
865,2023-08-04,Ana Souza,75.00,credito
866,2023-08-05,Fernanda Almeida,120.00,debito
867,2023-08-06,Ricardo Lima,65.00,credito
868,2023-08-07,Isabela Ferreira,83.40,debito
869,2023-08-01,João Silva,150.23,debito
870,2023-08-02,Maria Santos,50.00,credito
871,2023-08-03,Carlos Oliveira,200.12,debito
872,2023-08-04,Ana Souza,75.00,credito
873,2023-08-05,Fernanda Almeida,120.00,debito
874,2023-08-06,Ricardo Lima,65.00,credito
875,2023-08-07,Isabela Ferreira,83.40,debito
876,2023-08-01,João Silva,150.23,debito
877,2023-08-02,Maria Santos,50.00,credito
878,2023-08-03,Carlos Oliveira,200.12,debito
879,2023-08-04,Ana Souza,75.00,credito
880,2023-08-05,Fernanda Almeida,120.00,debito
881,2023-08-06,Ricardo Lima,65.00,credito
882,2023-08-07,Isabela Ferreira,83.40,debito
883,2023-08-01,João Silva,150.23,debito
884,2023-08-02,Maria Santos,50.00,credito
885,2023-08-03,Carlos Oliveira,200.12,debito
886,2023-08-04,Ana Souza,75.00,credito
887,2023-08-05,Fernanda Almeida,120.00,debito
888,2023-08-06,Ricardo Lima,65.00,credito
889,2023-08-07,Isabela Ferreira,83.40,debito
890,2023-08-01,João Silva,150.23,debito
891,2023-08-02,Maria Santos,50.00,credito
892,2023-08-03,Carlos Oliveira,200.12,debito
893,2023-08-04,Ana Souza,75.00,credito
894,2023-08-05,Fernanda Almeida,120.00,debito
895,2023-08-06,Ricardo Lima,65.00,credito
896,2023-08-07,Isabela Ferreira,83.40,debito
897,2023-08-01,João Silva,150.23,debito
898,2023-08-02,Maria Santos,50.00,credito
899,2023-08-03,Carlos Oliveira,200.12,debito
900,2023-08-04,Ana Souza,75.00,credito
901,2023-08-05,Fernanda Almeida,120.00,debito
902,2023-08-06,Ricardo Lima,65.00,credito
903,2023-08-07,Isabela Ferreira,83.40,debito
904,2023-08-01,João Silva,150.23,debito
905,2023-08-02,Maria Santos,50.00,credito
906,2023-08-03,Carlos Oliveira,200.12,debito
907,2023-08-04,Ana Souza,75.00,credito
908,2023-08-05,Fernanda Almeida,120.00,debito
909,2023-08-06,Ricardo Lima,65.00,credito
910,2023-08-07,Isabela Ferreira,83.40,debito
911,2023-08-01,João Silva,150.23,debito
912,2023-08-02,Maria Santos,50.00,credito
913,2023-08-03,Carlos Oliveira,200.12,debito
914,2023-08-04,Ana Souza,75.00,credito
915,2023-08-05,Fernanda Almeida,120.00,debito
916,2023-08-06,Ricardo Lima,65.00,credito
917,2023-08-07,Isabela Ferreira,83.40,debito
918,2023-08-01,João Silva,150.23,debito
919,2023-08-02,Maria Santos,50.00,credito
920,2023-08-03,Carlos Oliveira,200.12,debito
921,2023-08-04,Ana Souza,75.00,credito
922,2023-08-05,Fernanda Almeida,120.00,debito
923,2023-08-06,Ricardo Lima,65.00,credito
924,2023-08-07,Isabela Ferreira,83.40,debito
925,2023-08-01,João Silva,150.23,debito
926,2023-08-02,Maria Santos,50.00,credito
927,2023-08-03,Carlos Oliveira,200.12,debito
928,2023-08-04,Ana Souza,75.00,credito
929,2023-08-05,Fernanda Almeida,120.00,debito
930,2023-08-06,Ricardo Lima,65.00,credito
931,2023-08-07,Isabela Ferreira,83.40,debito
932,2023-08-01,João Silva,150.23,debito
933,2023-08-02,Maria Santos,50.00,credito
934,2023-08-03,Carlos Oliveira,200.12,debito
935,2023-08-04,Ana Souza,75.00,credito
936,2023-08-05,Fernanda Almeida,120.00,debito
937,2023-08-06,Ricardo Lima,65.00,credito
938,2023-08-07,Isabela Ferreira,83.40,debito
939,2023-08-01,João Silva,150.23,debito
940,2023-08-02,Maria Santos,50.00,credito
941,2023-08-03,Carlos Oliveira,200.12,debito
942,2023-08-04,Ana Souza,75.00,credito
943,2023-08-05,Fernanda Almeida,120.00,debito
944,2023-08-06,Ricardo Lima,65.00,credito
945,2023-08-07,Isabela Ferreira,83.40,debito
946,2023-08-01,João Silva,150.23,debito
947,2023-08-02,Maria Santos,50.00,credito
948,2023-08-03,Carlos Oliveira,200.12,debito
949,2023-08-04,Ana Souza,75.00,credito
950,2023-08-05,Fernanda Almeida,120.00,debito
951,2023-08-06,Ricardo Lima,65.00,credito
952,2023-08-07,Isabela Ferreira,83.40,debito
953,2023-08-01,João Silva,150.23,debito
954,2023-08-02,Maria Santos,50.00,credito
955,2023-08-03,Carlos Oliveira,200.12,debito
956,2023-08-04,Ana Souza,75.00,credito
957,2023-08-05,Fernanda Almeida,120.00,debito
958,2023-08-06,Ricardo Lima,65.00,credito
959,2023-08-07,Isabela Ferreira,83.40,debito
960,2023-08-01,João Silva,150.23,debito
961,2023-08-02,Maria Santos,50.00,credito
962,2023-08-03,Carlos Oliveira,200.12,debito
963,2023-08-04,Ana Souza,75.00,credito
964,2023-08-05,Fernanda Almeida,120.00,debito
965,2023-08-06,Ricardo Lima,65.00,credito
966,2023-08-07,Isabela Ferreira,83.40,debito
967,2023-08-01,João Silva,150.23,debito
968,2023-08-02,Maria Santos,50.00,credito
969,2023-08-03,Carlos Oliveira,200.12,debito
970,2023-08-04,Ana Souza,75.00,credito
971,2023-08-05,Fernanda Almeida,120.00,debito
972,2023-08-06,Ricardo Lima,65.00,credito
973,2023-08-07,Isabela Ferreira,83.40,debito
974,2023-08-01,João Silva,150.23,debito
975,2023-08-02,Maria Santos,50.00,credito
976,2023-08-03,Carlos Oliveira,200.12,debito
977,2023-08-04,Ana Souza,75.00,credito
978,2023-08-05,Fernanda Almeida,120.00,debito
979,2023-08-06,Ricardo Lima,65.00,credito
980,2023-08-07,Isabela Ferreira,83.40,debito
981,2023-08-01,João Silva,150.23,debito
982,2023-08-02,Maria Santos,50.00,credito
983,2023-08-03,Carlos Oliveira,200.12,debito
984,2023-08-04,Ana Souza,75.00,credito
985,2023-08-05,Fernanda Almeida,120.00,debito
986,2023-08-06,Ricardo Lima,65.00,credito
987,2023-08-07,Isabela Ferreira,83.40,debito
988,2023-08-01,João Silva,150.23,debito
989,2023-08-02,Maria Santos,50.00,credito
990,2023-08-03,Carlos Oliveira,200.12,debito
991,2023-08-04,Ana Souza,75.00,credito
992,2023-08-05,Fernanda Almeida,120.00,debito
993,2023-08-06,Ricardo Lima,65.00,credito
994,2023-08-07,Isabela Ferreira,83.40,debito
995,2023-08-01,João Silva,150.23,debito
996,2023-08-02,Maria Santos,50.00,credito
997,2023-08-03,Carlos Oliveira,200.12,debito
998,2023-08-04,Ana Souza,75.00,credito
999,2023-08-05,Fernanda Almeida,120.00,debito
1000,2023-08-06,Ricardo Lima,65.00,credito
1001,2023-08-07,Isabela Ferreira,83.40,debito
1002,2023-08-01,João Silva,150.23,debito
1003,2023-08-02,Maria Santos,50.00,credito
1004,2023-08-03,Carlos Oliveira,200.12,debito
1005,2023-08-04,Ana Souza,75.00,credito
1006,2023-08-05,Fernanda Almeida,120.00,debito
1007,2023-08-06,Ricardo Lima,65.00,credito
1008,2023-08-07,Isabela Ferreira,83.40,debito
1009,2023-08-01,João Silva,150.23,debito
1010,2023-08-02,Maria Santos,50.00,credito
1011,2023-08-03,Carlos Oliveira,200.12,debito
1012,2023-08-04,Ana Souza,75.00,credito
1013,2023-08-05,Fernanda Almeida,120.00,debito
1014,2023-08-06,Ricardo Lima,65.00,credito
1015,2023-08-07,Isabela Ferreira,83.40,debito
1016,2023-08-01,João Silva,150.23,debito
1017,2023-08-02,Maria Santos,50.00,credito
1018,2023-08-03,Carlos Oliveira,200.12,debito
1019,2023-08-04,Ana Souza,75.00,credito
1020,2023-08-05,Fernanda Almeida,120.00,debito
1021,2023-08-06,Ricardo Lima,65.00,credito
1022,2023-08-07,Isabela Ferreira,83.40,debito
1023,2023-08-01,João Silva,150.23,debito
1024,2023-08-02,Maria Santos,50.00,credito
1025,2023-08-03,Carlos Oliveira,200.12,debito
1026,2023-08-04,Ana Souza,75.00,credito
1027,2023-08-05,Fernanda Almeida,120.00,debito
1028,2023-08-06,Ricardo Lima,65.00,credito
1029,2023-08-07,Isabela Ferreira,83.40,debito
1030,2023-08-01,João Silva,150.23,debito
1031,2023-08-02,Maria Santos,50.00,credito
1032,2023-08-03,Carlos Oliveira,200.12,debito
1033,2023-08-04,Ana Souza,75.00,credito
1034,2023-08-05,Fernanda Almeida,120.00,debito
1035,2023-08-06,Ricardo Lima,65.00,credito
1036,2023-08-07,Isabela Ferreira,83.40,debito
1037,2023-08-01,João Silva,150.23,debito
1038,2023-08-02,Maria Santos,50.00,credito
1039,2023-08-03,Carlos Oliveira,200.12,debito
1040,2023-08-04,Ana Souza,75.00,credito
1041,2023-08-05,Fernanda Almeida,120.00,debito
1042,2023-08-06,Ricardo Lima,65.00,credito
1043,2023-08-07,Isabela Ferreira,83.40,debito
1044,2023-08-01,João Silva,150.23,debito
1045,2023-08-02,Maria Santos,50.00,credito
1046,2023-08-03,Carlos Oliveira,200.12,debito
1047,2023-08-04,Ana Souza,75.00,credito
1048,2023-08-05,Fernanda Almeida,120.00,debito
1049,2023-08-06,Ricardo Lima,65.00,credito
1050,2023-08-07,Isabela Ferreira,83.40,debito
1051,2023-08-01,João Silva,150.23,debito
